"","Gene_ID","Pman_GeneID","P_maniculatus_attr","M_musculus_attr","EP_strain_logFC","EP_strain_adj_P.Val","EP_strain_SIG","diffexpressed_EP","LP_strain_logFC","LP_strain_adj_P.Val","LP_strain_SIG","diffexpressed_LP","Quadrant"
"4189","Crat","Crat","NA","Carnitine O-acetyltransferase",-0.399639338531191,0.0335722296053882,"SIG","DOWN",-0.118811557856325,0.0444438057177822,"SIG","DOWN","InCutoff"
"4190","LOC107401723","LOC107401723","NA","NA",-0.441206629909339,0.0335762767039306,"SIG","DOWN",-0.407629571940543,0.00724368354676369,"SIG","DOWN","InCutoff"
"4191","Fam241a","Fam241a","NA","Uncharacterized protein FAM241A",0.671457594317404,0.0336003897257112,"SIG","UP",0.70937005534485,0.00017962279093327,"SIG","UP","Up-Up"
"4192","Atp6v1d","Atp6v1d","NA","V-type proton ATPase subunit D",-0.75285853069985,0.0336471312545576,"SIG","DOWN",0.17899907357201,0.00259109836459768,"SIG","UP","NA"
"4193","novel_gene_NC_056008.1_4125","novel_gene_NC_056008.1_4125","NA","NA",1.16036014677714,0.0336712715183842,"SIG","UP",-0.427486814256728,0.00025663020479189,"SIG","DOWN","NA"
"4194","Smyd2","Smyd2","NA","SET domain-containing protein",-0.494438604413526,0.0339051290085043,"SIG","DOWN",-0.404903892775453,2.2189334942219e-06,"SIG","DOWN","InCutoff"
"4195","Mpped2","Mpped2","NA","Metallophosphoesterase MPPED2",0.836190147344775,0.0339140051626504,"SIG","UP",0.762098423792735,3.12691480712708e-09,"SIG","UP","Up-Up"
"4196","Lrp12","Lrp12","NA","Low-density lipoprotein receptor-related protein 12",-0.500574038751615,0.0340036781452793,"SIG","DOWN",0.347631436783846,0.00032467873982431,"SIG","UP","NA"
"4197","Zhx2","Zhx2","NA","Zinc fingers and homeoboxes protein 2",-1.29885402167451,0.0340036781452793,"SIG","DOWN",-0.327784865348597,0.00094554519968379,"SIG","DOWN","NA"
"4198","LOC121832364","SLC25A30","kidney mitochondrial carrier protein 1-like","Kidney mitochondrial carrier protein 1",0.606961129513035,0.0340686097093463,"SIG","UP",0.626688497170937,0.00015656135898948,"SIG","UP","Up-Up"
"4199","novel_gene_NC_056009.1_20753","novel_gene_NC_056009.1_20753","NA","NA",0.655240259477651,0.0340765774665632,"SIG","UP",-0.243895977779958,0.00269772969694941,"SIG","DOWN","NA"
"4200","novel_gene_NC_056015.1_17121","novel_gene_NC_056015.1_17121","NA","NA",-1.30805314395647,0.0340838970300528,"SIG","DOWN",-0.302933061948962,0.00643414274563156,"SIG","DOWN","NA"
"4201","Tent5b","Tent5b","NA","NA",-1.54706902182056,0.0341116592769483,"SIG","DOWN",-0.797944848514939,0.00408786091297635,"SIG","DOWN","Down-Down"
"4202","novel_gene_NC_056028.1_16443","novel_gene_NC_056028.1_16443","NA","NA",1.04801109889486,0.0341132912106465,"SIG","UP",0.785980587645444,3.13483252494856e-08,"SIG","UP","Up-Up"
"4203","Sgsm3","Sgsm3","NA","Small G protein signaling modulator 3",-0.297125807504488,0.0342586185401974,"SIG","DOWN",-0.288291363560867,0.00593353736569984,"SIG","DOWN","InCutoff"
"4204","C8H1orf35","C8H1orf35","NA","NA",-0.430352467231146,0.0343100042066564,"SIG","DOWN",-0.0528365642623132,0.0471509319056355,"SIG","DOWN","InCutoff"
"4205","Crmp1","Crmp1","NA","Dihydropyrimidinase-related protein 1",0.943607705688631,0.034318398648232,"SIG","UP",-0.70441752695527,0.013512058321802,"SIG","DOWN","Up-Down"
"4206","Arl8b","Arl8b","NA","ADP-ribosylation factor-like protein 8B",-0.361241033432425,0.0344351630337991,"SIG","DOWN",0.103603703963537,0.0256594281237813,"SIG","UP","InCutoff"
"4207","Ttyh3","Ttyh3","NA","Protein tweety homolog 3",0.685811681158464,0.0345139368924392,"SIG","UP",-0.138758591122015,0.0472785631889177,"SIG","DOWN","NA"
"4208","novel_gene_NC_056010.1_25877","novel_gene_NC_056010.1_25877","NA","NA",-0.411302621860695,0.034527593032435,"SIG","DOWN",0.239507305669918,0.00421406448573828,"SIG","UP","InCutoff"
"4209","Copb1","Copb1","NA","Coatomer subunit beta",-0.23309361801994,0.034550008730954,"SIG","DOWN",-0.241327173000833,9.12973137525152e-10,"SIG","DOWN","InCutoff"
"4210","Adig","Adig","NA","Adipogenin",1.71506020146494,0.0345986269862477,"SIG","UP",-1.2651547078576,0.00059968399639835,"SIG","DOWN","Up-Down"
"4211","novel_gene_NC_056017.1_15253","novel_gene_NC_056017.1_15253","NA","NA",0.544162947465084,0.034618450493555,"SIG","UP",0.336057242626692,0.0218824371350187,"SIG","UP","NA"
"4212","novel_gene_NC_056022.1_3697","novel_gene_NC_056022.1_3697","NA","NA",-0.7782095769313,0.0346359776679684,"SIG","DOWN",-0.26771569103869,0.02890286790342,"SIG","DOWN","NA"
"4213","Blvra","Blvra","NA","NA",0.667994954122963,0.0346609673945847,"SIG","UP",-0.290749180790607,1.46483098177302e-05,"SIG","DOWN","NA"
"4214","novel_gene_NC_056031.1_5218","novel_gene_NC_056031.1_5218","NA","NA",0.985764466567602,0.0346733671929856,"SIG","UP",0.359198512289779,0.00435997779220506,"SIG","UP","NA"
"4215","Aamdc","Aamdc","NA","Mth938 domain-containing protein",0.479857963401309,0.0346946122726346,"SIG","UP",0.197739735234043,0.0123477649975072,"SIG","UP","InCutoff"
"4216","Acbd4","Acbd4","NA","NA",-0.274141735287381,0.0347706480453359,"SIG","DOWN",-0.233271272223056,0.00366310372115228,"SIG","DOWN","InCutoff"
"4217","Cpn1","Cpn1","NA","Carboxypeptidase N catalytic chain",1.13866273126343,0.0347713473636728,"SIG","UP",1.02986372470605,0.00598372648592266,"SIG","UP","Up-Up"
"4218","Ptov1","Ptov1","NA","Prostate tumor-overexpressed gene 1 protein homolog",0.19323283072022,0.034788285862097,"SIG","UP",0.28733826907801,8.08375552927225e-09,"SIG","UP","InCutoff"
"4219","Ift20","Ift20","NA","Intraflagellar transport protein 20 homolog",-0.41143803524185,0.0347996143644782,"SIG","DOWN",-0.276768463200962,0.00334895507032709,"SIG","DOWN","InCutoff"
"4220","novel_gene_NC_056030.1_6816","novel_gene_NC_056030.1_6816","NA","NA",0.767324516994309,0.0348163433785387,"SIG","UP",0.260609457165127,0.00530797355308278,"SIG","UP","NA"
"4221","Vtcn1","Vtcn1","NA","V-set domain containing T-cell activation inhibitor 1",1.67215734623912,0.034911840570888,"SIG","UP",0.945492895082725,0.0160962714274933,"SIG","UP","Up-Up"
"4222","LOC121828714","LOC121828714","NA","NA",0.463053940649854,0.0350604252747711,"SIG","UP",0.803476369160206,2.75303353680014e-05,"SIG","UP","NA"
"4223","Higd1a","Higd1a","NA","Hypoxia induced protein, domain",-0.362172342294583,0.0351960206560636,"SIG","DOWN",0.193686857932535,0.00969039304518417,"SIG","UP","InCutoff"
"4224","novel_gene_NC_056015.1_12308","novel_gene_NC_056015.1_12308","NA","NA",-0.673750304863257,0.0352571508181991,"SIG","DOWN",0.274783977845668,0.00149213869625046,"SIG","UP","NA"
"4225","novel_gene_NC_056012.1_12664","novel_gene_NC_056012.1_12664","NA","NA",0.299821759017761,0.0352575834408012,"SIG","UP",0.34497045104354,0.00070749578806248,"SIG","UP","InCutoff"
"4226","Cct4","Cct4","NA","T-complex protein 1 subunit delta",-0.229094637654796,0.035266306779457,"SIG","DOWN",-0.359035926971813,1.84082810664596e-22,"SIG","DOWN","InCutoff"
"4227","Wfdc1","Wfdc1","NA","WAP four-disulfide core domain protein 1",-1.04117515892725,0.0352675162891434,"SIG","DOWN",0.60612591528162,0.0113794778917624,"SIG","UP","Down-Up"
"4228","Xaf1","Xaf1","NA","XIAP-associated factor 1",-0.778098933479429,0.0352975240101167,"SIG","DOWN",-0.534759696751096,2.64840394750729e-05,"SIG","DOWN","Down-Down"
"4229","LOC121824322","LOC121824322","NA","NA",0.555187468646166,0.0354549863815858,"SIG","UP",-0.321673480582252,0.00067701669954443,"SIG","DOWN","NA"
"4230","novel_gene_NC_056017.1_3894","novel_gene_NC_056017.1_3894","NA","NA",-1.10210760479408,0.0355004302230764,"SIG","DOWN",-0.383210984144289,0.00018349614506546,"SIG","DOWN","NA"
"4231","Cldnd1","Cldnd1","NA","Claudin domain-containing protein 1",-0.347117206577871,0.0355004302230764,"SIG","DOWN",-0.2309948303287,0.0092004287317351,"SIG","DOWN","InCutoff"
"4232","Metap1d","Metap1d","NA","Methionine aminopeptidase 1D, mitochondrial",0.350065939462467,0.0355395345225389,"SIG","UP",0.256266798705342,0.0480175598677706,"SIG","UP","InCutoff"
"4233","LOC102920812","ENSMUSG00215021933.1","zinc finger protein 431-like isoform X1","NA",0.381319085389459,0.0355735563409616,"SIG","UP",0.287137459114532,1.51902001133446e-05,"SIG","UP","InCutoff"
"4234","Anapc11","Anapc11","NA","Anaphase-promoting complex subunit 11",0.183214915930601,0.0355735563409616,"SIG","UP",0.204778800823641,8.30873769005077e-06,"SIG","UP","InCutoff"
"4235","novel_gene_NC_056013.1_8730","novel_gene_NC_056013.1_8730","NA","NA",1.18433103257754,0.0355883512817518,"SIG","UP",1.31367849586348,9.91653418871593e-05,"SIG","UP","Up-Up"
"4236","Cbx2","Cbx2","NA","NA",0.619735014803472,0.0355966328479619,"SIG","UP",-0.422828824766192,0.00262030255297745,"SIG","DOWN","NA"
"4237","Fam163a","Fam163a","NA","Protein FAM163A",-0.935343172520048,0.0355966328479619,"SIG","DOWN",-1.2692236297726,4.59774816891442e-17,"SIG","DOWN","Down-Down"
"4238","Dnali1","Dnali1","NA","Axonemal dynein light intermediate polypeptide 1",-0.282271711293921,0.0356309970483242,"SIG","DOWN",-0.569887815605564,5.11220387047336e-07,"SIG","DOWN","NA"
"4239","Sec31a","Sec31a","NA","Protein transport protein Sec31A",-0.34720476751693,0.0356674845624821,"SIG","DOWN",-0.263223922258183,1.30539877065483e-08,"SIG","DOWN","InCutoff"
"4240","Aloxe3","Aloxe3","NA","Hydroperoxide isomerase ALOXE3",-0.804095592987637,0.0358046537545697,"SIG","DOWN",-1.04043215557021,1.37123494165237e-05,"SIG","DOWN","Down-Down"
"4241","Slc25a44","Slc25a44","NA","Solute carrier family 25 member 44",-0.244712771569019,0.035805579034921,"SIG","DOWN",-0.34408141592957,1.94479614808506e-09,"SIG","DOWN","InCutoff"
"4242","novel_gene_NC_056008.1_44813","novel_gene_NC_056008.1_44813","NA","NA",-1.77616262496692,0.0358565274685379,"SIG","DOWN",-0.922885331467223,0.00531443270619308,"SIG","DOWN","Down-Down"
"4243","Znf646","Znf646","NA","Zinc finger protein 646",-0.1587423452798,0.035877747898473,"SIG","DOWN",-0.203344591173137,0.00012442788303699,"SIG","DOWN","InCutoff"
"4244","LOC121826105","LOC121826105","NA","NA",-0.82066747632864,0.035879589299422,"SIG","DOWN",-1.05979100114874,8.5244005174079e-14,"SIG","DOWN","Down-Down"
"4245","novel_gene_NC_056010.1_39576","novel_gene_NC_056010.1_39576","NA","NA",-0.480927569225204,0.0359005090610167,"SIG","DOWN",0.255395557246978,0.0226972570176674,"SIG","UP","InCutoff"
"4246","Nbas","Nbas","NA","Neuroblastoma-amplified sequence N-terminal domain-containing protein",-0.299887049162476,0.0361080828321185,"SIG","DOWN",-0.525948282913799,6.63370139469206e-13,"SIG","DOWN","NA"
"4247","Nol4l","Nol4l","NA","Nucleolar protein 4 family",0.513542583288432,0.0361628286165536,"SIG","UP",0.761525977142805,3.22307643169883e-12,"SIG","UP","Up-Up"
"4248","Wdr41","Wdr41","NA","WD40/YVTN repeat-like-containing domain superfamily",0.414257645533746,0.0361720639155977,"SIG","UP",0.320547684587377,0.00178516168907301,"SIG","UP","InCutoff"
"4249","Abcb9","Abcb9","NA","ABC-type oligopeptide transporter ABCB9",0.646523546673316,0.036196185629093,"SIG","UP",0.209366253736017,0.0301636036048816,"SIG","UP","NA"
"4250","novel_gene_NC_056011.1_14033","novel_gene_NC_056011.1_14033","NA","NA",-0.487839686118299,0.0362491353936575,"SIG","DOWN",-0.877289662841707,9.86691934245332e-09,"SIG","DOWN","NA"
"4251","Senp6","Senp6","NA","Sentrin-specific protease 6",0.148972861527965,0.0363025313791814,"SIG","UP",0.133567615793828,0.00068698050740604,"SIG","UP","InCutoff"
"4252","novel_gene_NC_056022.1_12659","novel_gene_NC_056022.1_12659","NA","NA",-0.295282449468384,0.036381624721659,"SIG","DOWN",-0.316158588473875,0.00197698702115248,"SIG","DOWN","InCutoff"
"4253","LOC102909659","LOC102909659","Histone H3","NA",-0.333683494627546,0.0364995730637321,"SIG","DOWN",0.368327912692545,1.44399170821222e-10,"SIG","UP","InCutoff"
"4254","LOC102917865","Zfp954","zinc finger protein 773-like","KRAB domain superfamily",-0.196139912630548,0.0365018056136475,"SIG","DOWN",0.150251939256764,0.031954431687432,"SIG","UP","InCutoff"
"4255","LOC121829579","LOC121829579","NA","NA",0.829234121665093,0.0365305017798555,"SIG","UP",0.440421445307511,0.00613340544220999,"SIG","UP","NA"
"4256","Trap1","Trap1","NA","NA",0.386173715488986,0.0365309325761716,"SIG","UP",0.265433013156634,0.0100334480531867,"SIG","UP","InCutoff"
"4257","Wdr18","Wdr18","NA","WD repeat-containing protein 18",0.332486669550007,0.0365458077102518,"SIG","UP",0.160855883000285,0.0381844816902209,"SIG","UP","InCutoff"
"4258","novel_gene_NC_056018.1_863","novel_gene_NC_056018.1_863","NA","NA",-0.568164975890151,0.0365458824718851,"SIG","DOWN",-0.191724848152865,0.0231516861953827,"SIG","DOWN","NA"
"4259","Rps7","Rps7","NA","NA",-0.444694911407719,0.0366577303553249,"SIG","DOWN",-0.489541263926628,5.44124963273704e-19,"SIG","DOWN","InCutoff"
"4260","novel_gene_NC_056019.1_17910","novel_gene_NC_056019.1_17910","NA","NA",-1.14646185379438,0.0366590733180268,"SIG","DOWN",-0.460594228435238,1.35601505731297e-05,"SIG","DOWN","NA"
"4261","Wnt7b","Wnt7b","NA","Protein Wnt",1.08888112814626,0.0366721805620664,"SIG","UP",-0.845686739411917,5.07086086964139e-13,"SIG","DOWN","Up-Down"
"4262","Lyrm4","Lyrm4","NA","LYR motif-containing protein 4",0.350864390463791,0.036675417206316,"SIG","UP",-0.152807548150279,0.015900688104422,"SIG","DOWN","InCutoff"
"4263","novel_gene_NC_056022.1_6752","novel_gene_NC_056022.1_6752","NA","NA",-1.55637812572447,0.036695103509859,"SIG","DOWN",-1.21314406207006,7.3341321040778e-05,"SIG","DOWN","Down-Down"
"4264","LOC102912811","2900026A02Rik","uncharacterized protein KIAA1671","Uncharacterized protein KIAA1671",0.784618734453405,0.0367152068860945,"SIG","UP",0.428631522175315,0.0232606434420967,"SIG","UP","NA"
"4265","Gpatch2l","Gpatch2l","NA","G patch domain-containing protein 2-like",-0.232986801766811,0.0367433699298835,"SIG","DOWN",-0.424180222687851,7.04831459705541e-10,"SIG","DOWN","InCutoff"
"4266","novel_gene_NC_056009.1_20524","novel_gene_NC_056009.1_20524","NA","NA",0.462271412621165,0.036765493089487,"SIG","UP",-0.687479860609922,0.00517298534483532,"SIG","DOWN","NA"
"4267","novel_gene_NC_056031.1_5707","novel_gene_NC_056031.1_5707","NA","NA",-0.569295726921338,0.0367983142828973,"SIG","DOWN",-0.294033070646714,0.0242081218554717,"SIG","DOWN","NA"
"4268","novel_gene_NC_056021.1_19151","novel_gene_NC_056021.1_19151","NA","NA",0.486636658297285,0.0368729814869256,"SIG","UP",-0.3364142861437,1.90472707635551e-07,"SIG","DOWN","InCutoff"
"4269","novel_gene_NC_056008.1_2584","novel_gene_NC_056008.1_2584","NA","NA",0.468832200378767,0.0368976310392153,"SIG","UP",0.297221510822632,4.08902690844336e-06,"SIG","UP","InCutoff"
"4270","C5H9orf64","C5H9orf64","NA","Queuosine 5'-phosphate N-glycosylase/hydrolase",-0.179996733042115,0.0369010429043622,"SIG","DOWN",0.121447032252751,0.0440065587083723,"SIG","UP","InCutoff"
"4271","Krt18","Krt18","NA","Keratin, type I cytoskeletal 18",0.765605794569104,0.0369010429043622,"SIG","UP",-0.512150952500306,3.62906743965168e-11,"SIG","DOWN","Up-Down"
"4272","Kctd21","Kctd21","NA","BTB/POZ domain-containing protein KCTD21",0.252134755265074,0.0369421219073636,"SIG","UP",-0.1437637500744,0.0192490311307158,"SIG","DOWN","InCutoff"
"4273","novel_gene_NC_056031.1_1950","novel_gene_NC_056031.1_1950","NA","NA",0.273711476597991,0.0369434468062202,"SIG","UP",0.184489193784468,0.00023659156302407,"SIG","UP","InCutoff"
"4274","LOC121822744","LOC121822744","NA","NA",0.478974858991738,0.0369891265943118,"SIG","UP",0.464357505712802,2.24161741319558e-07,"SIG","UP","InCutoff"
"4275","LOC102913574","Zfp963","zinc finger protein 709-like","KRAB domain superfamily",-0.405368323827412,0.0370642865681425,"SIG","DOWN",-0.326674052881957,2.74654868894452e-05,"SIG","DOWN","InCutoff"
"4276","Rock1","Rock1","NA","Rho-associated protein kinase 1",-0.295014550281085,0.0371162860371632,"SIG","DOWN",-0.0721092747491709,0.0219060080058526,"SIG","DOWN","InCutoff"
"4277","Mrpl30","Mrpl30","NA","Large ribosomal subunit protein uL30m",-0.302161670486278,0.0371178942512279,"SIG","DOWN",-0.237111407920196,0.0304298412423356,"SIG","DOWN","InCutoff"
"4278","Dhcr24","Dhcr24","NA","Delta(24)-sterol reductase",-0.528546247831202,0.0371761957783658,"SIG","DOWN",-0.409314472638256,0.0013055015870598,"SIG","DOWN","NA"
"4279","LOC102906754","Ube2d2a","ubiquitin-conjugating enzyme E2 D2","Ubiquitin-conjugating enzyme E2 D2",-0.218997573530138,0.0371963736740355,"SIG","DOWN",0.145685427729768,0.00032492229220085,"SIG","UP","InCutoff"
"4280","Tceal3","Tceal3","NA","Transcription elongation factor A-like/Brain expressed X-linked",0.704264852210451,0.0371963736740355,"SIG","UP",1.42344147334909,2.61590164593299e-10,"SIG","UP","Up-Up"
"4281","Hectd2","Hectd2","NA","Probable E3 ubiquitin-protein ligase HECTD2",0.594267890148479,0.0371963736740355,"SIG","UP",0.308533499314581,0.00238459550989715,"SIG","UP","NA"
"4282","Ppp2r5a","Ppp2r5a","NA","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform",-0.274507307466176,0.0371964642371058,"SIG","DOWN",-0.395787853285782,8.26613073214565e-06,"SIG","DOWN","InCutoff"
"4283","Ccng2","Ccng2","NA","Cyclin-like domain-containing protein",-0.909865939827419,0.0372301835755855,"SIG","DOWN",0.494056136897588,2.10906672552853e-06,"SIG","UP","NA"
"4284","Amdhd1","Amdhd1","NA","Probable imidazolonepropionase",1.10375500145789,0.0372378797508712,"SIG","UP",0.719459328529128,0.00022044436736998,"SIG","UP","Up-Up"
"4285","Gnmt","Gnmt","NA","Glycine N-methyltransferase",-0.662347173347504,0.0372438351616331,"SIG","DOWN",-0.534733963369333,0.0332003016590252,"SIG","DOWN","Down-Down"
"4286","novel_gene_NC_056028.1_13136","novel_gene_NC_056028.1_13136","NA","NA",0.930134065879329,0.0372513583193292,"SIG","UP",0.581832762211144,2.0445881233443e-11,"SIG","UP","Up-Up"
"4287","Mbd2","Mbd2","NA","Methyl-CpG-binding domain protein 2",-0.474625832537153,0.0372661557850842,"SIG","DOWN",-0.17770694434538,7.36033861277312e-05,"SIG","DOWN","InCutoff"
"4288","Cblb","Cblb","NA","E3 ubiquitin-protein ligase CBL-B",-0.527351845666419,0.0372768403222168,"SIG","DOWN",-0.434845554759248,3.22408272668076e-07,"SIG","DOWN","NA"
"4289","Tmem127","Tmem127","NA","Transmembrane protein 127",-0.348834361088499,0.037326267380649,"SIG","DOWN",-0.252967587583121,3.12691480712708e-09,"SIG","DOWN","InCutoff"
"4290","Creb3l3","Creb3l3","NA","Cyclic AMP-responsive element-binding protein 3-like protein 3",-1.22581790531255,0.0373794470317858,"SIG","DOWN",0.465362105430434,0.0464911968116433,"SIG","UP","NA"
"4291","novel_gene_NC_056016.1_6314","novel_gene_NC_056016.1_6314","NA","NA",1.53716292909034,0.0374323770966792,"SIG","UP",-0.65468527316464,6.02237251327634e-07,"SIG","DOWN","Up-Down"
"4292","LOC121822360","LOC121822360","NA","NA",0.733484656194899,0.0374628114039053,"SIG","UP",0.93201194634595,0.00269430964762229,"SIG","UP","Up-Up"
"4293","Cacna1g","Cacna1g","NA","Cation channel sperm-associated protein 3",0.939476691708397,0.0374883944907875,"SIG","UP",-0.936756162629036,0.00408327469238276,"SIG","DOWN","Up-Down"
"4294","Pp2d1","Pp2d1","NA","Protein phosphatase 2C-like domain-containing protein 1",-0.470265590842371,0.037505051108804,"SIG","DOWN",0.27824889880805,0.00019881252520829,"SIG","UP","InCutoff"
"4295","LOC121830321","LOC121830321","NA","NA",-0.633271022884415,0.0375328863770532,"SIG","DOWN",-0.289488101058353,0.00040615791993742,"SIG","DOWN","NA"
"4296","Poc1a","Poc1a","NA","WD40 repeat",0.419092119585251,0.0375986338365578,"SIG","UP",-0.343076456947665,0.0197577426416835,"SIG","DOWN","InCutoff"
"4297","Med31","Med31","NA","Mediator of RNA polymerase II transcription subunit 31",-0.361064727073044,0.0377172093387638,"SIG","DOWN",-0.0991187968228425,0.0278813444879804,"SIG","DOWN","InCutoff"
"4298","Dse","Dse","NA","Dermatan-sulfate epimerase",-0.909111190383622,0.0377313721087839,"SIG","DOWN",-0.632384014497051,0.00150346857907983,"SIG","DOWN","Down-Down"
"4299","novel_gene_NC_056015.1_11919","novel_gene_NC_056015.1_11919","NA","NA",-1.74907747918124,0.0377313721087839,"SIG","DOWN",-1.42390306022528,2.85549106200607e-10,"SIG","DOWN","Down-Down"
"4300","LOC121831011","LOC121831011","NA","NA",-1.83702970540435,0.0377313721087839,"SIG","DOWN",-1.73788850608664,1.30035202425321e-07,"SIG","DOWN","Down-Down"
"4301","Abcg1","Abcg1","NA","ATP-binding cassette sub-family G member 1",0.823039282790614,0.0377832295463352,"SIG","UP",0.481441473294584,0.00528668894439751,"SIG","UP","NA"
"4302","Eif4a1","Eif4a1","NA","Eukaryotic initiation factor 4A-I",-0.261474261240979,0.0378622409435298,"SIG","DOWN",-0.283994737267068,7.7249904191453e-06,"SIG","DOWN","InCutoff"
"4303","Mios","Mios","NA","GATOR complex protein MIO zinc-ribbon like domain-containing protein",0.236261891612553,0.0378991681023126,"SIG","UP",0.161205051477222,0.0416867012683218,"SIG","UP","InCutoff"
"4304","Pigv","Pigv","NA","GPI mannosyltransferase 2",-0.207093411857854,0.0379090355433714,"SIG","DOWN",-0.302162003039565,1.53066018547867e-06,"SIG","DOWN","InCutoff"
"4305","Tmem97","Tmem97","NA","Sigma intracellular receptor 2",-0.364909048239243,0.037912359566151,"SIG","DOWN",-0.770789050441574,9.85486392331792e-06,"SIG","DOWN","NA"
"4306","novel_gene_NC_056029.1_13258","novel_gene_NC_056029.1_13258","NA","NA",1.97080325145633,0.037988907637589,"SIG","UP",-1.01467335366862,0.00926262426326123,"SIG","DOWN","Up-Down"
"4307","Pde4b","Pde4b","NA","Phosphodiesterase",-1.14091242935327,0.0380030115287233,"SIG","DOWN",-0.68492796566532,0.00336844285869937,"SIG","DOWN","Down-Down"
"4308","Sgms1","Sgms1","NA","Phosphatidylcholine:ceramide cholinephosphotransferase 1",-1.57044052524291,0.0380313183287385,"SIG","DOWN",-0.194089057582563,0.00546724252332246,"SIG","DOWN","NA"
"4309","Cops5","Cops5","NA","COP9 signalosome complex subunit 5",-0.154701678312685,0.0380503229952526,"SIG","DOWN",-0.0826503023680575,0.015673153424631,"SIG","DOWN","InCutoff"
"4310","Champ1","Champ1","NA","Chromosome alignment-maintaining phosphoprotein 1",0.329133473163475,0.0380762811592052,"SIG","UP",0.347727183214471,3.91380735325067e-07,"SIG","UP","InCutoff"
"4311","Nsmce2","Nsmce2","NA","E3 SUMO-protein ligase NSE2",0.158986424439226,0.0380907453734615,"SIG","UP",0.179388273877788,1.95279704046203e-06,"SIG","UP","InCutoff"
"4312","LOC121826268","LOC121826268","NA","NA",-0.238615313331789,0.0381537532502237,"SIG","DOWN",-0.18482932121685,0.0305603074390251,"SIG","DOWN","InCutoff"
"4313","Chmp3","Chmp3","NA","Charged multivesicular body protein 3",-0.247446202021749,0.038159276276582,"SIG","DOWN",-0.152440290212434,0.00149400847200134,"SIG","DOWN","InCutoff"
"4314","LOC102906908","Psg17","pregnancy-specific glycoprotein 22-like","Immunoglobulin-like fold",2.50191952050657,0.0381927003341019,"SIG","UP",-0.477149965709509,0.0300964920196438,"SIG","DOWN","NA"
"4315","Tram1","Tram1","NA","Translocating chain-associated membrane protein 1",-0.290655792277579,0.0382325185527358,"SIG","DOWN",0.235908051525415,0.00072459518520471,"SIG","UP","InCutoff"
"4316","LOC102905148","Gm5134","sodium/glucose cotransporter 1-like isoform X1","Sodium/glucose cotransporter 1-like",0.697258131851634,0.0382325185527358,"SIG","UP",0.738789205241494,0.0100426722557565,"SIG","UP","Up-Up"
"4317","Odc1","Odc1","NA","Ornithine decarboxylase",-0.643190506407204,0.0382327270544086,"SIG","DOWN",-0.423880652791967,0.00082949876398164,"SIG","DOWN","NA"
"4318","LOC102920328","hnRNP A1","heterogeneous nuclear ribonucleoprotein A1","Heterogeneous nuclear ribonucleoprotein A1",0.47083467721994,0.0382327270544086,"SIG","UP",0.3095034657309,6.50806750738053e-05,"SIG","UP","InCutoff"
"4319","novel_gene_NC_056021.1_18635","novel_gene_NC_056021.1_18635","NA","NA",-2.07398603672046,0.0382327270544086,"SIG","DOWN",-1.62193010474701,1.1609751051231e-05,"SIG","DOWN","Down-Down"
"4320","Mfsd3","Mfsd3","NA","Major facilitator superfamily domain-containing protein 3",0.260019658032095,0.0382673824741744,"SIG","UP",0.436855610536671,0.00018598247005632,"SIG","UP","InCutoff"
"4321","Eps8l3","Eps8l3","NA","Epidermal growth factor receptor kinase substrate 8-like protein 3",1.28214052057016,0.0382905521704662,"SIG","UP",1.07824978420873,0.00452259554742931,"SIG","UP","Up-Up"
"4322","novel_gene_NC_056008.1_4121","novel_gene_NC_056008.1_4121","NA","NA",1.19598732717751,0.0382954607658183,"SIG","UP",-0.367237721536467,0.00075000675933022,"SIG","DOWN","NA"
"4323","novel_gene_NC_056011.1_20387","novel_gene_NC_056011.1_20387","NA","NA",0.250463048648978,0.0383127368735844,"SIG","UP",0.399295954441677,3.61770215107209e-08,"SIG","UP","InCutoff"
"4324","novel_gene_NC_056010.1_24995","novel_gene_NC_056010.1_24995","NA","NA",-1.52218914838191,0.0383344538151881,"SIG","DOWN",-0.788880471473465,0.00017100116026732,"SIG","DOWN","Down-Down"
"4325","novel_gene_NC_056022.1_13155","novel_gene_NC_056022.1_13155","NA","NA",0.502190072296129,0.0383344538151881,"SIG","UP",0.923829008680883,7.08615482233628e-10,"SIG","UP","Up-Up"
"4326","novel_gene_NC_056029.1_11010","novel_gene_NC_056029.1_11010","NA","NA",-0.277854766079612,0.0383846260150701,"SIG","DOWN",0.274865992153629,6.96727199354779e-09,"SIG","UP","InCutoff"
"4327","Rora","Rora","NA","Nuclear receptor ROR-alpha",-0.651820332645191,0.0383970023939499,"SIG","DOWN",-0.411503405576273,0.0003354734210825,"SIG","DOWN","NA"
"4328","novel_gene_NC_056020.1_15204","novel_gene_NC_056020.1_15204","NA","NA",-0.510952461624737,0.0383970023939499,"SIG","DOWN",0.429736250916341,0.0134465722105565,"SIG","UP","NA"
"4329","Use1","Use1","NA","Vesicle transport protein USE1",-0.342257899105955,0.03840540648316,"SIG","DOWN",-0.217286241372135,0.0108039119859767,"SIG","DOWN","InCutoff"
"4330","Rbmx","Rbmx","NA","NA",-0.56668650853821,0.0384200440788881,"SIG","DOWN",0.488048875715896,1.96826601110051e-09,"SIG","UP","NA"
